id,object,url,data_updated_at,created_at,subject_id,subject_type,meaning_correct,meaning_incorrect,meaning_max_streak,meaning_current_streak,reading_correct,reading_incorrect,reading_max_streak,reading_current_streak,percentage_correct,hidden
345704346,review_statistic,https://api.wanikani.com/v2/review_statistics/345704346,2024-07-17T10:59:56.988133Z,2024-01-25T03:15:54.036108Z,491,kanji,8,0,8,8,8,0,8,8,100,False
345704378,review_statistic,https://api.wanikani.com/v2/review_statistics/345704378,2024-07-17T11:04:29.170634Z,2024-01-25T03:16:06.842553Z,492,kanji,9,0,9,9,9,1,9,9,95,False
345704386,review_statistic,https://api.wanikani.com/v2/review_statistics/345704386,2025-03-28T01:13:51.776793Z,2024-01-25T03:16:09.697729Z,2508,vocabulary,35,4,14,14,35,6,13,3,88,False
345704398,review_statistic,https://api.wanikani.com/v2/review_statistics/345704398,2024-07-17T11:00:30.031247Z,2024-01-25T03:16:13.531411Z,2507,vocabulary,8,0,8,8,8,0,8,8,100,False
345860592,review_statistic,https://api.wanikani.com/v2/review_statistics/345860592,2025-03-06T20:20:53.807528Z,2024-01-26T03:35:09.110666Z,2513,vocabulary,8,0,8,8,8,0,8,8,100,False
345860599,review_statistic,https://api.wanikani.com/v2/review_statistics/345860599,2025-03-15T18:54:36.438759Z,2024-01-26T03:35:11.785862Z,2510,vocabulary,31,0,31,31,31,11,6,4,85,False
345860625,review_statistic,https://api.wanikani.com/v2/review_statistics/345860625,2024-07-17T11:07:52.579946Z,2024-01-26T03:35:22.788434Z,2509,vocabulary,8,0,8,8,8,0,8,8,100,False
345860631,review_statistic,https://api.wanikani.com/v2/review_statistics/345860631,2024-08-21T09:06:32.434286Z,2024-01-26T03:35:24.527776Z,2514,vocabulary,20,0,20,20,20,5,6,6,89,False
345860650,review_statistic,https://api.wanikani.com/v2/review_statistics/345860650,2025-03-06T20:23:34.018620Z,2024-01-26T03:35:31.472885Z,2512,vocabulary,11,0,11,11,11,2,7,4,92,False
345900394,review_statistic,https://api.wanikani.com/v2/review_statistics/345900394,2024-07-17T11:05:39.795137Z,2024-01-26T11:15:06.701306Z,2518,vocabulary,8,0,8,8,8,0,8,8,100,False
345900398,review_statistic,https://api.wanikani.com/v2/review_statistics/345900398,2025-03-31T11:14:25.387110Z,2024-01-26T11:15:09.898440Z,2515,vocabulary,19,0,19,19,19,7,7,2,84,False
345900407,review_statistic,https://api.wanikani.com/v2/review_statistics/345900407,2024-07-18T12:05:19.043859Z,2024-01-26T11:15:19.650214Z,2520,vocabulary,9,0,9,9,9,1,9,9,95,False
345900410,review_statistic,https://api.wanikani.com/v2/review_statistics/345900410,2024-07-17T11:05:51.679204Z,2024-01-26T11:15:21.452155Z,2517,vocabulary,8,0,8,8,8,0,8,8,100,False
345900412,review_statistic,https://api.wanikani.com/v2/review_statistics/345900412,2025-02-26T08:41:51.653495Z,2024-01-26T11:15:23.600675Z,2519,vocabulary,8,0,8,8,8,0,8,8,100,False
345915171,review_statistic,https://api.wanikani.com/v2/review_statistics/345915171,2025-01-23T05:57:03.311395Z,2024-01-26T13:59:11.316193Z,2521,vocabulary,14,2,7,6,14,0,14,14,93,False
345915194,review_statistic,https://api.wanikani.com/v2/review_statistics/345915194,2025-03-07T05:06:27.188089Z,2024-01-26T13:59:25.997362Z,2522,vocabulary,19,0,19,19,19,5,8,7,88,False
345915201,review_statistic,https://api.wanikani.com/v2/review_statistics/345915201,2024-07-18T12:32:53.927391Z,2024-01-26T13:59:28.305260Z,2526,vocabulary,8,0,8,8,8,0,8,8,100,False
345915212,review_statistic,https://api.wanikani.com/v2/review_statistics/345915212,2024-07-18T12:31:17.970060Z,2024-01-26T13:59:34.030022Z,2524,vocabulary,8,0,8,8,8,0,8,8,100,False
345915257,review_statistic,https://api.wanikani.com/v2/review_statistics/345915257,2024-08-21T06:23:47.511308Z,2024-01-26T13:59:47.782637Z,2523,vocabulary,19,1,10,10,19,4,7,7,88,False
345916305,review_statistic,https://api.wanikani.com/v2/review_statistics/345916305,2024-07-18T12:13:49.309265Z,2024-01-26T14:08:50.775373Z,2531,vocabulary,8,0,8,8,8,0,8,8,100,False
345916319,review_statistic,https://api.wanikani.com/v2/review_statistics/345916319,2025-01-12T10:27:47.965686Z,2024-01-26T14:08:57.226768Z,2525,vocabulary,14,0,14,14,14,2,6,4,93,False
345916394,review_statistic,https://api.wanikani.com/v2/review_statistics/345916394,2024-08-09T00:45:39.013897Z,2024-01-26T14:09:26.081489Z,2529,vocabulary,13,1,12,12,13,2,7,6,90,False
345916499,review_statistic,https://api.wanikani.com/v2/review_statistics/345916499,2025-02-21T23:21:03.891067Z,2024-01-26T14:10:11.750907Z,2528,vocabulary,21,1,13,8,21,4,7,7,89,False
345916505,review_statistic,https://api.wanikani.com/v2/review_statistics/345916505,2024-08-04T06:31:51.209803Z,2024-01-26T14:10:14.692629Z,2527,vocabulary,14,0,14,14,14,2,7,7,93,False
346002082,review_statistic,https://api.wanikani.com/v2/review_statistics/346002082,2024-07-18T02:45:26.807184Z,2024-01-27T04:11:10.816023Z,2532,vocabulary,8,0,8,8,8,0,8,8,100,False
346002104,review_statistic,https://api.wanikani.com/v2/review_statistics/346002104,2024-07-20T02:18:40.783986Z,2024-01-27T04:11:22.573376Z,2535,vocabulary,9,0,9,9,9,1,9,9,95,False
346002110,review_statistic,https://api.wanikani.com/v2/review_statistics/346002110,2025-01-01T01:08:15.202347Z,2024-01-27T04:11:25.171208Z,2530,vocabulary,11,1,7,4,11,0,11,11,96,False
346002135,review_statistic,https://api.wanikani.com/v2/review_statistics/346002135,2024-07-18T12:27:44.824821Z,2024-01-27T04:11:34.176342Z,2533,vocabulary,8,0,8,8,8,0,8,8,100,False
346002147,review_statistic,https://api.wanikani.com/v2/review_statistics/346002147,2024-12-18T09:49:21.682244Z,2024-01-27T04:11:41.127021Z,2511,vocabulary,19,1,11,8,19,4,7,4,88,False
346141315,review_statistic,https://api.wanikani.com/v2/review_statistics/346141315,2025-03-25T00:43:37.849575Z,2024-01-28T04:31:56.903917Z,8693,vocabulary,8,0,8,8,8,0,8,8,100,False
346141325,review_statistic,https://api.wanikani.com/v2/review_statistics/346141325,2025-02-19T11:30:55.965473Z,2024-01-28T04:32:06.494500Z,2536,vocabulary,17,1,11,6,17,2,7,7,92,False
346141339,review_statistic,https://api.wanikani.com/v2/review_statistics/346141339,2024-12-20T18:13:42.905525Z,2024-01-28T04:32:13.860692Z,2538,vocabulary,8,0,8,8,8,0,8,8,100,False
346141342,review_statistic,https://api.wanikani.com/v2/review_statistics/346141342,2024-07-20T02:21:47.350143Z,2024-01-28T04:32:15.723007Z,2537,vocabulary,8,0,8,8,8,0,8,8,100,False
346141359,review_statistic,https://api.wanikani.com/v2/review_statistics/346141359,2025-01-02T07:50:10.138871Z,2024-01-28T04:32:25.794848Z,2539,vocabulary,14,0,14,14,14,4,8,4,88,False
346141588,review_statistic,https://api.wanikani.com/v2/review_statistics/346141588,2024-11-23T22:45:56.787522Z,2024-01-28T04:35:10.459982Z,2542,vocabulary,8,0,8,8,8,0,8,8,100,False
346141602,review_statistic,https://api.wanikani.com/v2/review_statistics/346141602,2024-07-20T02:36:30.392824Z,2024-01-28T04:35:20.153450Z,2540,vocabulary,8,0,8,8,8,0,8,8,100,False
346141618,review_statistic,https://api.wanikani.com/v2/review_statistics/346141618,2024-07-20T02:18:25.887571Z,2024-01-28T04:35:26.192138Z,2541,vocabulary,8,0,8,8,8,0,8,8,100,False
346141626,review_statistic,https://api.wanikani.com/v2/review_statistics/346141626,2024-07-20T02:23:27.151653Z,2024-01-28T04:35:30.642553Z,2543,vocabulary,8,0,8,8,8,0,8,8,100,False
346141633,review_statistic,https://api.wanikani.com/v2/review_statistics/346141633,2025-02-24T05:29:44.252386Z,2024-01-28T04:35:33.651050Z,2544,vocabulary,14,0,14,14,14,2,7,5,93,False
346142089,review_statistic,https://api.wanikani.com/v2/review_statistics/346142089,2024-07-22T01:24:22.377804Z,2024-01-28T04:42:00.982446Z,2546,vocabulary,12,1,7,7,12,1,11,11,92,False
346142092,review_statistic,https://api.wanikani.com/v2/review_statistics/346142092,2024-07-20T02:36:48.754662Z,2024-01-28T04:42:02.939939Z,2547,vocabulary,8,0,8,8,8,0,8,8,100,False
346142103,review_statistic,https://api.wanikani.com/v2/review_statistics/346142103,2024-08-11T01:42:23.764374Z,2024-01-28T04:42:09.144175Z,2545,vocabulary,12,0,12,12,12,2,6,6,92,False
346142122,review_statistic,https://api.wanikani.com/v2/review_statistics/346142122,2024-07-20T02:18:31.612094Z,2024-01-28T04:42:19.648170Z,2549,vocabulary,9,0,9,9,9,1,9,9,95,False
346142128,review_statistic,https://api.wanikani.com/v2/review_statistics/346142128,2024-07-20T02:28:29.532284Z,2024-01-28T04:42:23.976128Z,2548,vocabulary,8,0,8,8,8,0,8,8,100,False
346142750,review_statistic,https://api.wanikani.com/v2/review_statistics/346142750,2024-07-20T02:20:39.546964Z,2024-01-28T04:50:12.300930Z,9167,vocabulary,8,0,8,8,8,0,8,8,100,False
346142756,review_statistic,https://api.wanikani.com/v2/review_statistics/346142756,2025-03-06T20:33:12.853292Z,2024-01-28T04:50:18.313032Z,2551,vocabulary,8,0,8,8,8,0,8,8,100,False
346142759,review_statistic,https://api.wanikani.com/v2/review_statistics/346142759,2024-07-20T02:19:00.808231Z,2024-01-28T04:50:19.653905Z,2550,vocabulary,8,0,8,8,8,0,8,8,100,False
346142767,review_statistic,https://api.wanikani.com/v2/review_statistics/346142767,2025-03-27T21:14:57.125206Z,2024-01-28T04:50:28.875013Z,2553,vocabulary,30,0,30,30,30,11,7,3,85,False
346142771,review_statistic,https://api.wanikani.com/v2/review_statistics/346142771,2024-07-20T02:18:49.102417Z,2024-01-28T04:50:32.498696Z,2552,vocabulary,8,0,8,8,8,0,8,8,100,False
346143146,review_statistic,https://api.wanikani.com/v2/review_statistics/346143146,2024-07-20T02:21:38.334899Z,2024-01-28T04:56:46.288041Z,2558,vocabulary,8,0,8,8,8,0,8,8,100,False
346143174,review_statistic,https://api.wanikani.com/v2/review_statistics/346143174,2025-01-28T05:52:42.746567Z,2024-01-28T04:57:01.726875Z,2557,vocabulary,14,2,7,6,14,0,14,14,93,False
346143184,review_statistic,https://api.wanikani.com/v2/review_statistics/346143184,2024-07-21T02:08:26.508934Z,2024-01-28T04:57:08.116670Z,2554,vocabulary,10,1,8,8,10,0,10,10,95,False
346143189,review_statistic,https://api.wanikani.com/v2/review_statistics/346143189,2024-09-09T11:44:28.945556Z,2024-01-28T04:57:10.872790Z,2559,vocabulary,10,0,10,10,10,1,8,8,95,False
346143195,review_statistic,https://api.wanikani.com/v2/review_statistics/346143195,2024-07-20T02:23:12.826430Z,2024-01-28T04:57:14.614855Z,2555,vocabulary,8,0,8,8,8,0,8,8,100,False
346447071,review_statistic,https://api.wanikani.com/v2/review_statistics/346447071,2024-07-22T01:32:11.222275Z,2024-01-30T02:19:50.106362Z,2561,vocabulary,8,0,8,8,8,0,8,8,100,False
346447085,review_statistic,https://api.wanikani.com/v2/review_statistics/346447085,2024-07-23T09:14:41.180274Z,2024-01-30T02:19:58.324917Z,2567,vocabulary,10,0,10,10,10,1,7,7,95,False
346447115,review_statistic,https://api.wanikani.com/v2/review_statistics/346447115,2024-11-17T21:19:55.123303Z,2024-01-30T02:20:11.224652Z,2562,vocabulary,17,2,10,7,17,3,10,10,87,False
346447127,review_statistic,https://api.wanikani.com/v2/review_statistics/346447127,2024-07-22T01:21:15.965478Z,2024-01-30T02:20:15.351651Z,2570,vocabulary,8,0,8,8,8,0,8,8,100,False
346447133,review_statistic,https://api.wanikani.com/v2/review_statistics/346447133,2024-12-20T13:59:06.436629Z,2024-01-30T02:20:18.073854Z,2569,vocabulary,24,4,8,6,24,2,13,9,89,False
346447384,review_statistic,https://api.wanikani.com/v2/review_statistics/346447384,2024-09-12T13:49:30.282397Z,2024-01-30T02:22:28.213495Z,2573,vocabulary,11,0,11,11,11,1,6,5,96,False
346447404,review_statistic,https://api.wanikani.com/v2/review_statistics/346447404,2024-09-12T13:52:50.960169Z,2024-01-30T02:22:38.059731Z,2571,vocabulary,11,0,11,11,11,2,6,5,92,False
346447410,review_statistic,https://api.wanikani.com/v2/review_statistics/346447410,2025-01-06T11:38:12.905102Z,2024-01-30T02:22:41.032635Z,2572,vocabulary,25,5,7,4,25,1,15,15,89,False
346447463,review_statistic,https://api.wanikani.com/v2/review_statistics/346447463,2024-07-22T01:31:42.221896Z,2024-01-30T02:23:03.549852Z,2580,vocabulary,8,0,8,8,8,0,8,8,100,False
346447486,review_statistic,https://api.wanikani.com/v2/review_statistics/346447486,2024-07-22T01:24:35.064655Z,2024-01-30T02:23:09.870562Z,2575,vocabulary,8,0,8,8,8,0,8,8,100,False
346449633,review_statistic,https://api.wanikani.com/v2/review_statistics/346449633,2024-07-22T01:31:44.261909Z,2024-01-30T02:42:46.025451Z,2581,vocabulary,8,0,8,8,8,0,8,8,100,False
346449641,review_statistic,https://api.wanikani.com/v2/review_statistics/346449641,2024-07-22T04:15:34.227529Z,2024-01-30T02:42:52.321055Z,2582,vocabulary,8,0,8,8,8,0,8,8,100,False
346449688,review_statistic,https://api.wanikani.com/v2/review_statistics/346449688,2025-01-26T00:10:48.892877Z,2024-01-30T02:43:17.949257Z,2584,vocabulary,15,2,6,4,15,1,15,15,91,False
346449693,review_statistic,https://api.wanikani.com/v2/review_statistics/346449693,2024-07-22T01:24:51.611043Z,2024-01-30T02:43:20.021381Z,2583,vocabulary,8,0,8,8,8,0,8,8,100,False
346449709,review_statistic,https://api.wanikani.com/v2/review_statistics/346449709,2024-07-30T01:47:48.617864Z,2024-01-30T02:43:27.858686Z,2586,vocabulary,12,0,12,12,12,2,7,7,92,False
346498709,review_statistic,https://api.wanikani.com/v2/review_statistics/346498709,2025-02-24T05:34:24.059226Z,2024-01-30T11:09:21.247782Z,7515,vocabulary,17,1,12,12,17,2,10,6,92,False
346498738,review_statistic,https://api.wanikani.com/v2/review_statistics/346498738,2024-07-22T05:45:07.613689Z,2024-01-30T11:09:33.123313Z,7517,vocabulary,8,0,8,8,8,0,8,8,100,False
346498774,review_statistic,https://api.wanikani.com/v2/review_statistics/346498774,2024-07-23T09:11:57.468315Z,2024-01-30T11:09:59.800362Z,7563,vocabulary,8,0,8,8,8,0,8,8,100,False
346498782,review_statistic,https://api.wanikani.com/v2/review_statistics/346498782,2024-07-23T09:26:51.420918Z,2024-01-30T11:10:04.429755Z,7562,vocabulary,8,0,8,8,8,0,8,8,100,False
346498788,review_statistic,https://api.wanikani.com/v2/review_statistics/346498788,2024-07-25T07:04:45.860151Z,2024-01-30T11:10:08.726202Z,7561,vocabulary,11,0,11,11,11,2,7,7,92,False
346505119,review_statistic,https://api.wanikani.com/v2/review_statistics/346505119,2025-01-05T10:36:10.342080Z,2024-01-30T12:17:10.748554Z,57,radical,11,1,7,4,11,0,11,11,96,False
346505130,review_statistic,https://api.wanikani.com/v2/review_statistics/346505130,2024-09-03T14:40:51.307404Z,2024-01-30T12:17:17.407943Z,7616,vocabulary,20,1,18,18,20,5,7,7,87,False
346505139,review_statistic,https://api.wanikani.com/v2/review_statistics/346505139,2024-08-14T10:28:27.930132Z,2024-01-30T12:17:20.471528Z,7615,vocabulary,11,0,11,11,11,1,6,6,96,False
346505153,review_statistic,https://api.wanikani.com/v2/review_statistics/346505153,2024-08-09T00:45:44.861009Z,2024-01-30T12:17:29.015622Z,7614,vocabulary,14,0,14,14,14,2,7,7,93,False
346505156,review_statistic,https://api.wanikani.com/v2/review_statistics/346505156,2024-07-25T07:07:16.008672Z,2024-01-30T12:17:31.591956Z,7728,vocabulary,10,0,10,10,10,1,7,7,95,False
346505492,review_statistic,https://api.wanikani.com/v2/review_statistics/346505492,2025-02-07T22:44:45.614865Z,2024-01-30T12:21:45.946073Z,62,radical,16,3,7,4,16,0,16,16,91,False
346505500,review_statistic,https://api.wanikani.com/v2/review_statistics/346505500,2025-02-07T22:49:13.998133Z,2024-01-30T12:21:47.724870Z,61,radical,8,0,8,8,8,0,8,8,100,False
346505501,review_statistic,https://api.wanikani.com/v2/review_statistics/346505501,2025-02-07T23:24:59.726367Z,2024-01-30T12:21:49.155937Z,60,radical,19,4,6,5,19,0,19,19,90,False
346505505,review_statistic,https://api.wanikani.com/v2/review_statistics/346505505,2025-03-16T23:46:15.365927Z,2024-01-30T12:21:51.919982Z,64,radical,11,1,6,5,11,0,11,11,96,False
346505508,review_statistic,https://api.wanikani.com/v2/review_statistics/346505508,2025-02-07T22:51:49.208192Z,2024-01-30T12:21:53.408005Z,63,radical,8,0,8,8,8,0,8,8,100,False
346653432,review_statistic,https://api.wanikani.com/v2/review_statistics/346653432,2024-07-25T10:05:06.802929Z,2024-01-31T10:20:30.820673Z,66,radical,9,1,9,9,9,0,9,9,95,False
346653436,review_statistic,https://api.wanikani.com/v2/review_statistics/346653436,2025-02-07T22:52:49.128531Z,2024-01-31T10:20:36.213066Z,67,radical,11,1,7,7,11,0,11,11,96,False
346653440,review_statistic,https://api.wanikani.com/v2/review_statistics/346653440,2025-02-07T23:46:17.888414Z,2024-01-31T10:20:39.921752Z,65,radical,8,0,8,8,8,0,8,8,100,False
346653441,review_statistic,https://api.wanikani.com/v2/review_statistics/346653441,2025-02-07T23:05:26.468559Z,2024-01-31T10:20:41.222313Z,69,radical,8,0,8,8,8,0,8,8,100,False
346653446,review_statistic,https://api.wanikani.com/v2/review_statistics/346653446,2025-02-07T22:50:54.924066Z,2024-01-31T10:20:46.252820Z,68,radical,9,1,9,9,9,0,9,9,95,False
346661454,review_statistic,https://api.wanikani.com/v2/review_statistics/346661454,2025-02-07T22:43:18.361067Z,2024-01-31T11:46:14.307491Z,72,radical,8,0,8,8,8,0,8,8,100,False
346661455,review_statistic,https://api.wanikani.com/v2/review_statistics/346661455,2025-02-07T23:18:45.405955Z,2024-01-31T11:46:16.253187Z,71,radical,8,0,8,8,8,0,8,8,100,False
346661458,review_statistic,https://api.wanikani.com/v2/review_statistics/346661458,2025-02-07T22:47:58.233700Z,2024-01-31T11:46:19.684426Z,73,radical,11,1,7,4,11,0,11,11,96,False
346661467,review_statistic,https://api.wanikani.com/v2/review_statistics/346661467,2025-02-07T23:20:01.442382Z,2024-01-31T11:46:29.399950Z,102,radical,8,0,8,8,8,0,8,8,100,False
346661471,review_statistic,https://api.wanikani.com/v2/review_statistics/346661471,2025-02-07T23:06:40.322125Z,2024-01-31T11:46:31.747816Z,87,radical,8,0,8,8,8,0,8,8,100,False
346661633,review_statistic,https://api.wanikani.com/v2/review_statistics/346661633,2025-02-07T23:01:00.958385Z,2024-01-31T11:48:13.965033Z,210,radical,9,1,9,9,9,0,9,9,95,False
346661635,review_statistic,https://api.wanikani.com/v2/review_statistics/346661635,2024-07-25T07:03:14.706446Z,2024-01-31T11:48:15.182918Z,8764,radical,8,0,8,8,8,0,8,8,100,False
346661638,review_statistic,https://api.wanikani.com/v2/review_statistics/346661638,2025-02-07T23:02:28.084166Z,2024-01-31T11:48:17.194410Z,238,radical,8,0,8,8,8,0,8,8,100,False
346661646,review_statistic,https://api.wanikani.com/v2/review_statistics/346661646,2024-07-25T10:05:28.277651Z,2024-01-31T11:48:20.269652Z,8765,radical,8,0,8,8,8,0,8,8,100,False
